'%value%' appears to be a local network name but local network names are not allowed,%nilai%' tampaknya menjadi nama jaringan lokal tetapi nama jaringan lokal tidak diperbolehkan
"'%value%' appears to be an IP address, but IP addresses are not allowed","%value%'tampaknya menjadi alamat IP, tapi alamat IP tidak diperbolehkan"
'%value%' does not appear to be a valid URI hostname,%nilai%' tidak muncul menjadi URL yang valid hostname
'%value%' does not appear to be a valid local network name,%nilai%' tidak muncul menjadi URL yang valid hostname
'%value%' does not match the expected structure for a DNS hostname,%nilai%' tidak cocok dengan struktur diharapkan untuk hostname DNS
* Required Fields,* Bidang yang dibutuhkan
A new password has been sent.,Kata sandi baru telah dikirim
ALL GROUPS,SEMUA GRUP
Account Dashboard,Akun papan instrument
Account Information,Informasi akun
Account Sharing Options,Pilihan akun berbagi
"Account confirmation is required. Please, check your e-mail for confirmation link. To resend confirmation email please <a href=""%s"">click here</a>.","Konfirmasi Account adalah diperlukan. Silakan, cek e-mail untuk link konfirmasi. Untuk mengirim ulang email konfirmasi silahkan href=""%s""> <a klik disini </ a>."
"Account confirmation is required. Please, check your email for the confirmation link. To resend the confirmation email please <a href=""%s"">click here</a>.","Konfirmasi Account adalah diperlukan. Silakan, periksa email Anda untuk link konfirmasi. Untuk mengirim ulang email konfirmasi silahkan href=""%s""> <a klik disini </ a>.
"
Action,Aksi
Add New Address,Tambahkan alamat baru
Add New Customer,Tambahkan pelanggan baru
Add New Customer Group,Tambahkan grup pelanggan baru
Added From,Tambahkan dari
Additional Address Entries,Tambahan alamat entri
Address,Alamat
Address Book,Buku alamat
Address Books,Buku alamat
Address Information,Informasi alamat
Address Templates,Kerangka alamat
Addresses,Alamat
Admin,Admin
All,Semua
All Store Views,Tampilan semua toko
All countries,Semua negara
Always optional.,Selalu optimal
Amount,Jumlah
An error occurred while deleting the address.,Galat terjadi ketika menghapus alamat
An error occurred while retrieving the option value: %s.,Galat terjadi ketika menerima nilai baru: %s.
"An error occurred while saving the collection, aborting. Error: %s","Terjadi galat saat menyimpan koleksi, membatalkan. kesalahan: %s"
"An invalid option ID is specified for %s (%s), skipping the record.","ID pilihan tidak valid ditentukan untuk %s (%s), melewatkan catatan."
Approved,Disetujui
Are you sure that you want to remove this item?,Apakah anda yakin bahwa anda akan menghapus item ini?
Are you sure you want to cancel adding of this address?,Apakah anda yakin ingin membatalkan penambahan alamat ini?
Are you sure you want to delete this address?,Apakah Anda yakin ingin menghapus alamat ini?
Are you sure?,Apakah Anda yakin?
Array of Entity collections is expected.,Array dari Koleksi entitas yang diharapkan.
Assign a Customer Group,Menugaskan grup pelanggan
Attribute object is undefined,Objek atribut tidak ditentukan
Average Sale,Rata-rata penjualan
Back,Kembali
Back - link to the previously viewed page,Kembali - tautan ke halaman sebelumnya dilihat
Back to Login,Kembali ke Login
Bad request.,Permintaan bermasalah
Bill to Name,Tagihan untuk nama
Billing Information,Informasi Tagihan
Bought From,Dibeli Dari
"By creating an account with our store, you will be able to move through the checkout process faster, store multiple shipping addresses, view and track your orders in your account and more.","Dengan membuat account dengan toko kami, anda akan mampu bergerak melalui proses checkout cepat, menyimpan alamat pengiriman, melihat dan melacak pesanan Anda di akun Anda dan banyak lagi.Silakan Buat Akun Pelanggan. Belanja Anda menjadi lebih cepat dan praktis, pesanan Anda dapat dikirim ke alamat sesuai keinginan Anda, tersedia fitur tracking status pesanan Anda, dan berbagai kemudahan lainnya."
CSV,CSV
Cancel,Batal
Cannot save address.,Tidak dapat menyimpan alamat:
Cannot save the customer.,Tidak dapat menyimpan pelanggan
Cannot share customer accounts globally because some customer accounts with the same emails exist on multiple websites and cannot be merged.,Tidak dapat berbagi akun pelanggan secara global karena pelanggan beberapa akun dengan email yang sama ada di beberapa situs Web dan tidak dapat digabungkan.
Change Account Password,Rubah kata sandi akun
Change Billing Address,Rubah alamat tagihan
Change Password,Rubah kata sandi
Change Shipping Address,Rubah alamat pengiriman
City,Kota
Company,Perusahaan
Config,Konfiguransi
Configure,Konfigurasi
Confirm New Password,Konfirmasi kata sandi baru
Confirm Password,Konfirmasi kata sandi
Confirmation Link Email,Konfirmasi tautan email
Confirmed,Di konfirmasi
Contact Information,Data Kontak
Continue Shopping,Belanja Lagi
Country,Negara
Create,Buat
Create New Account Options,Buat Opsi Akun Baru
Create New Customer Account,Buat Akun Pelanggan Baru
Create Order,Buat pembelian
Create an Account,Buat Akun
Create customer,Buat pelanggan
Create customer address,Buat alamat pelanggan baru
Current Password,Kata sandi saat ini
Customer,Pelanggan
Customer API,Pelanggan API
Customer Account Edit Form,Form sunting akun pelanggan
Customer Account Login Form,Form masuk akun pelanggan
Customer Account Logout Success,Akun pelanggan keluar sukses
Customer Account Registration Form,Form pendaftaran akun pelanggan
Customer Addresses,Alamat pelanggan
Customer Configuration,Konfigurasi pelanggan
Customer Forgot Password Form,Form lupa kata sandi pelanggan
Customer Group,Grup pelanggan
Customer Groups,Grup pelanggan
Customer Information,Informasi pelanggan
Customer Login,Masuk pelanggan
Customer My Account (All Pages),Akun saya pelanggan (Semua halaman)
Customer My Account Address Book,Buku alamat akun saya pelanggan
Customer My Account Address Edit Form,Form sunting alamat  pelanggan akun saya
Customer My Account Dashboard,Panel Kontrol Pelanggan Akun saya.
Customer Since,Pelanggan sejak
Customer View,Tampilan pelanggan
Customer collection expected.,Koleksi yang di harapkan pelanggan
Customer email is required.,Email pelanggan diminta
Customer website ID must be specified when using the website scope.,ID Pelanggan situs web harus ditentukan ketika menggunakan ruang lingkup situs.
"Customer will stay on the current page if ""No"" is selected.","pelanggan yang akan tetap pada halaman saat ini jika ""Tidak"" dipilih."
Customers,Pelanggan
Customers Only,Hanya pelanggan
Customers Section,Bagian Pelanggan
DD,DD
Date,Tanggal
Date Added,Tanggal Ditambahkan
Date of Birth,Tanggal Lahir
Date of Birth is required.,Tanggal Lahir diminta
Day,Hari
Days in Wishlist,Hari di Daftar Keinginan
Default Addresses,Acuan Alamat
Default Billing Address,Acuan Alamat Penagihan
Default Email Domain,Domain Email Standar
Default Group,Grup Acuan
Default Shipping Address,Acuan Alamat Pengiriman
Default Welcome Email,Acuan Email selamat datang
Delete,Hapus
Delete Address,Hapus Alamat
Delete Customer,Hapus Pelanggan
Delete Customer Group,Hapus Kelompok Pelanggan
Delete customer,Hapus pelanggan
Delete customer address,Hapus alamat pelanggan
Deleted Stores,Hapus Toko
Details,Detil
Disabled,Tidak Aktif
Edit,Sunting
Edit Account Info,Sunting info akun
Edit Account Information,Sunting info akun
Edit Address,Sunting alamat
Edit Address Entry,Sunting Entri Alamat
"Edit Customer Group ""%s""","Sunting Kelompok Pelanggan ""%s"""
Edit Customer Groups,Sunting Kelompok Pelanggan
Edit Customer's Address,Sunting alamat Pelanggan
Edit Group,Sunting grup
Edit Newsletter Subscription,Sunting pendaftaran buletin
Edit Newsletters,Sunting buletin
Edit Personal Information,Sunting Informasi Personal
Email,Email
Email Address,Alamat email
Email Sender,Email pengirim
Email:,Email:
Entity collection is expected.,Koleksi entitas yang diharapkan.
Entity instance is not defined,Contoh entitas tidak ditentukan
Entity object is undefined,Objek entitas tidak ditentukan
Excel XML,Excel XML
Failed to confirm customer account.,Gagal untuk mengkonfirmasi akun pelanggan
Fax,Fax
First Name,Nama awal
Forgot Email Sender,Lupa Pengirim email
Forgot Email Template,Lupa kerangka email
Forgot Your Password?,Lupa kata sandi anda?
Form Fields Before,Formulir Bidang Sebelumnya
Form code is not defined,Kode formulir tidak ditentukan
From your My Account Dashboard you have the ability to view a snapshot of your recent account activity and update your account information. Select a link below to view or edit information.,Dari panel Kontrol My account anda memiliki kemampuan untuk melihat sekilas tentang aktivitas rekening terakhir Anda dan memperbarui informasi akun Anda. Pilih link di bawah ini untuk melihat atau menyunting informasi
Gender,Gender
General Subscription,Berlangganan umum
Generate Human-Friendly Customer ID,Menghasilkan ID pelanggan yang ramah
Global,Global
Grand Total,Total keseluruhan
Grand Total: %s,Total keseluruhan: %s
Group,Grup
"Group ""%s"" can not be deleted","Grup ""%s"" tidak bisa dihapus"
Group Information,Informasi Grup
Group Name,Nama Grup
Guest,Tamu
HTML,HTML
"Hello, %s!","Hai, %s!"
ID,ID
IP Address,Alamat IP
"If you have an account with us, please log in.","Bila Anda sudah punya akun, silakan Masuk disini."
"Invalid attribute option specified for attribute %s (%s), skipping the record","Opsi atribut yang dispesifikasikan untuk atribut tidak valid %s (%s), lewatkan Catatan"
"Invalid attribute set specified, skipping the record","Set atribut yang dispesifikasikan tidak valid, lewatkan catatan"
Invalid current password,Kata kunci sekarang tidak valid
Invalid customer data,Data konsumen tidak valid
Invalid email address,Alamat email tidak valid
"Invalid email address ""%s""","Alamat email tidak valid ""%s"""
Invalid login or password.,Masuk atau kata sandi tidak valid
"Invalid store specified, skipping the record.","Toko yang ditentukan tidak valid, lewati catatan."
Invalid type given. String expected,Jenis yang tidak valid diberikan. serangkaian yang diharapkan
Last Activity,Aktifitas Terakhir
Last Date Subscribed,Tanggal berlangganan terakhir
Last Date Unsubscribed,Tanggal tidak berlangganan terkhir
Last Name,Nama Akhir
Last URL,URL akhir
Leave empty for default (15 minutes).,Biarkan kosong untuk acuan (15 menit).
Leave empty for default (2). Valid range: 1-4,Biarkan kosong untuk acuan (2). Hari kisaran: 1-4
Lifetime Sales,Penjualan Sepanjang masa
Log In,Masuk
Log Out,Keluar
Log in or Create an Account,Masuk atau Buat Akun
Login,Masuk
Login Information,Data Masuk
Login and password are required,Masuk dan kata sandi diperlukan
Login or Create an Account,Masuk atau Buat Akun
M.I.,M.I.
MM,MM
Manage Addresses,Kelola Alamat
Manage Customers,Kelola Pelanggan
"Missing email, skipping the record","Email hilang, lewatkan catatan"
"Missing firstname, skipping the record","Nama depan hilang, lewatkan catatan"
"Missing lastname, skipping the record","Nama belakang hilang, lewatkan catatan"
Month,Bulan
My Account,Akun saya
My Account Wrapper,Pembungkus akun saya
My Dashboard,Dashboard saya
My Orders,Pesanan saya
Name,Nama
Name and Address Options,Nama dan pilihan alamat
Never,Tidak Pernah
New Address,Alamat Baru
New Address Entry,Entri Alamat Baru
New Customer,Pelanggan Baru
New Customer Address,Alamat Pelanggan Baru
New Customer Group,Kelompok Pelanggan Baru
New Customer Groups,Kelompok Pelanggan Baru
New Customers,Belum Punya Akun?
New Group,Grup Baru
New Password,Kata sandi baru
New account,Akun Baru
New account confirmation key,Kunci konfirmasi akun baru
New account confirmed,Akun baru dikonfirmasi
New password,Kata sandi baru
New password field cannot be empty.,Kolom kata sandi baru tidak boleh kosong.
Newsletter,Buletin
Newsletter Finish,Buletin Selesai
Newsletter Information,Informasi Buletin
Newsletter Received,Buletin diterima
Newsletter Start,Buletin dimulai
Newsletter Subscription,Langganan Buletin
Newsletters,Buletin
No,Tidak
No Items Found,Tidak ada item ditemukan
No Newsletter Found,Tidak ada buletin ditemukan
No customer collections found,Tidak ada koleksi pelanggan ditemukan
No item specified.,Tidak ada item ditentukan
No product collections found,Tidak ada koleksi produk
Not Sent,Tidak dikirim
"Not confirmed, can login","Tidak dikonfirmasi, dapat masuk"
"Not confirmed, cannot login","Tidak dikonfirmasi, tidak dapat masuk"
Number of lines in a street address ,Sejumlah baris dalam alamat jalan
Offline,Offline
Online,Online
Online Customers,Pelanggan Online
Online Customers Options,Pilihan pelanggan Online
Online Minutes Interval,Interval menit online
Order #,Pembelian #
Order #%s (%s),Pembelian #% (%s)
Order List...,Daftar Pembelian...
Order Total,Total Pembelian
Orders,Pembelian
PDF,PDF
Password,Kata sandi
Password Management,Atur kata sandi
Password Options,Pilihan kata sandi
Password can't be empty,Kata sandi tidak bisa kosong
Password fields can't be empty.,Bidang kata sandi tidak boleh kosong
Password forgotten,Lupa kata sandi
Password minimal length must be more %s,Panjang minimal kata sandi harus lebih dari %s
Password must have at least 6 characters. Leading or trailing spaces will be ignored.,Kata sandi harus 6 karakter. Spasi akan tidak dihiraukan
Paused,Dihentikan Sementara
Payment Method,Metode Pembayaran
Pending,Tunda
Per Website,Per situs
Personal Information,Informasi personal
Please enter your email below and we will send you a new password.,Silakan masukan email anda di bawah dan kami akan mengirim kata sandi baru
Please enter your email below and we\'ll send you confirmation link for it.,Silakan masukkan email Anda di bawah ini dan kami akan mengirimkan tautan konfirmasi untuk itu.
Please enter your email.,Silakan masukan email anda.
Please select,Silakan pilih
"Please select region, state or province","Silahkan pilih wilayah, negara bagian atau provinsi"
"Please, check your email for confirmation key.","Silakan, periksa email Anda untuk kunci konfirmasi."
Prefix,awalan
Prefix dropdown options,Awalan pilihan dropdown
Price,Harga
Primary Billing Address,Alamat Surat Menyurat
Primary Shipping Address,Alamat Surat Menyurat
"Problem saving the collection, aborting. Error: %s","Masalah saat menyimpan koleksi, membatalkan. Kesalahan: %s"
Product,Produk
Product ID,ID produk
Product Name,Nama produk
Product Reviews,Tinjauan produk
Product Tags,Tag Produk
Purchase On,Membeli pada
Purchased at,Membeli saat
Qty,Kuantitas
Recent Orders,Pesanan saat ini
"Records for ""","Catat untuk """
Refunded,Dikembalikan
Registered Customers,Pelanggan Terdaftar
Remove,Hapus
Require Emails Confirmation,Membutuhkan konfirmasi email
Retrieve address data,Menerima data alamat
Retrieve address info,Menerima info alamat
Retrieve customer addresses,Menerima alamat pelanggan
Retrieve customer data,Menerima data pelanggan
Retrieve customer's groups,Menerima grup pelanggan
Retrieve customers,Menerima pelanggan
Retrieve customers info,Menerima Info pelanggan
Retrieve your confirmation link here,Menerima tautan konfirmasi anda disini
Retrieve your password here,Menerima kata sandi anda disini
SKU,SKU
Sales Statistics,Statistik penjualan
Save,Simpan
Save Address,Simpan Alamat
Save And Continue Edit,Simpan dan lanjutkan sunting
Save Customer,Simpan pelanggan
Save Customer Group,Simpan grup pelanggan
Save Password,Simpan kata sandi
Saved ,Simpan
Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.,Titik koma (;).. Nilai dipisahkan koma <br/> Masukan di awal untuk pilihan pertamakosong <br/> Biarkan kosong untuk kolom teks terbuka.
Send Welcome Email after Confirmation,Kirim email selamat datang setelah konfirmasi
Send auto-generated password,Kirim kata sandi auto-generated
Send confirmation link,Kirim tautan konfirmasi
Send welcome email,Kirim email selamat datang
Sending,Mengirim
Sent,Terkirim
Session Start Time,Sesi waktu mulai
Set as Default Billing Address,Setel sebagai alamat tagihan standar
Set as Default Shipping Address,Setel sebagai alamat pengiriman standar
Share Customer Accounts,Berbagi akun pelanggan
Ship to First name,Kirim ke nama depan
Ship to Last name,Kirim ke nama belakang
Shipped to First Name,dikirim ke nama depan
Shipped to Last Name,Dikirim ke nama belakang
Shipped to Name,Dikirim ke nama
Shipping Information,Mengirim informasi
Shipping Method,Mengirim metode
Shopping Cart,Keranjang belanja
Shopping Cart - %d item(s),keranjang belanja - %d barang(s)
Show Tax/VAT number,lihat pajak / jumlah VAT
Show date of birth,Lihat tanggal lahir
Show middle name (initial),Lihat nama tengah (inisial)
Show prefix,Lihat awalan
Show suffix,Lihat akhiran
Sign Up for Newsletter,Berlangganan buletin
Sign up for our newsletter,Daftar untuk buletin kita
"Skip import row, required field ""%s"" not defined","Lewati baris impor, bidang ""%s"" diperlukan tidak ditentukan"
"Skip import row, website ""%s"" field not exists","Lewati baris impor, bidang situs ""%s"" tidak ada"
State/Province,Propinsi
Status,Status
Store,Toko
Store View,Tampilan toko
Street Address,Alamat/Jalan
Street Address ,Alamat jalan
Subject,Subjek
Submit,Menyerahkan
Subscribe,Berlangganan
Subscribe to newsletter,Berlangganan buletin
Subscribed to Newsletter?,Berlangganan buletin?
Suffix,Akhiran
Suffix dropdown options,Pilihan dropdown akhiran
TAX/VAT number is required.,Nomor TAX/VAT di perlukan.
Tag Name,Tag Nama
Tax Class,Tingkat pajak
Tax class,Tingkat pajak
Tax/VAT number,Tax/VAT nomor
Telephone,Telepon
Text,Teks
Text One Line,Teks online
Thank you for registering with %s.,Terima kasih atas pendaftaran dengan %s.
The account information has been saved.,Informasi akun telah di simpan
The address does not belong to this customer.,Alamat tersebut bukan milik pelanggan tersebut
The address has been deleted.,Alamat telah dihapus
The address has been saved.,Alamat telah disimpan
The customer does not have default billing address.,Pelanggan tidak memiliki alamat tagihan standar.
The customer group has been deleted.,Grup pelanggan telah dihapus
The customer group has been saved.,Grup pelanggan telah disimpan
"The group ""%s"" cannot be deleted.","Grup ""%s"" tidak bisa dihapus."
The password must have at least 6 characters. Leading or trailing spaces will be ignored.,Kata sandi harus memiliki minimal 6 karakter. Yang mengarah atau spasi akan diabaikan.
"The suffix that goes after name (Jr., Sr., etc.)","Akhiran yang masuk setelah nama (Jr, Sr, dll)"
"The title that goes before name (Mr., Mrs., etc.)","Judul yang masuk sebelum nama (Mr, Mrs, dll)"
There are no items in customer's wishlist at the moment,Tidak ada item dalam daftar keinginan pelanggan pada saat ini
There are no items in customer's shopping cart at the moment,Tidak ada item dalam keranjang belanja pelanggan saat ini
There was an error while deleting the address,Galat ketika menghapus alamat ini
"This Email will be sent instead of Default Welcome Email, after Account Confirmation.","Email ini akan dikirimkan daripada Email standar Selamat datang, setelah Konfirmasi Akun."
This account is not confirmed.,Akun ini tidak dikonfirmasi.
This customer has no saved addresses.,Alamat pelanggan ini belum disimpan
This e-mail does not require confirmation.,E-mail ini tidak memerlukan konfirmasi.
This email address was not found in our records,Alamat email ini tidak ditemukan dalam catatan kami
This is My Primary %s Address,Ini adalah alamat utama %s saya
To Cart,Ke keranjang
Total,Total
Type,Tipe
Unknown,Tidak diketahui
Unsubscribe from newsletter,Berhenti berlangganan buletin
Update,Perbarui
Update customer address data,Perbarui data alamat pelanggan
Update customer data,Perbarui data pelanggan
Use as My Primary %s Address,Gunakan sebagai alamat utama %s saya
Use as my default billing address,Gunakan sebagai alamat tagihan standar saya
Use as my default shipping address,Gunakan sebagai alamat pengiriman standar saya
View,lihat
View Order,Lihat Pesanan
Visitor,Pengunjung
Visitors Only,Hanya Pengunjung
Website,Situs
Welcome Email,Email selamat datang
Wishlist,Daftar keinginan
Wishlist - %d item(s),Daftar keinginan - %d item(s)
Wrong confirmation key.,Kunci konfirmasi salah
Wrong customer account specified.,Akun pelanggan salah di tentukan
Wrong email.,Email salah
Wrong region id by selected country,Id wilayah salah di pilih oleh negara
Wrong transactional account email type.,Jenis email akun transaksi yang salah.
YYYY,YYYY
Year,Tahun
Yes,Ya
You are currently not subscribed to any newsletter.,Anda saat ini tidak berlangganan buletin apapun
You are currently not subscribed to our newsletter.,Anda saat ini tidak berlangganan buletin kami.
You are currently subscribed to 'General Subscription'.,Anda saat ini terdaftar untuk 'Berlangganan Umum'.
You are currently subscribed to our newsletter.,Anda saat ini tidak berlangganan buletin kami.
You are now logged out,Anda sekarang keluar
You have logged out and will be redirected to our homepage in 5 seconds.,Anda telah keluar dan akan diarahkan ke beranda kami dalam 5 detik.
You have no additional address entries in your address book.,Anda tidak memiliki masukan alamat tambahan dalam buku alamat Anda.
You have no additional entries in your address book.,Anda tidak memiliki masukan tambahan di buku alamat Anda
You have no default billing address in your address book.,Anda tidak memiliki alamat standar penagihan di buku alamat Anda
You have no default shipping address in your address book.,Anda tidak memiliki alamat standar pengiriman di buku alamat Anda.
You have no primary entries in your address book.,Anda tidak memiliki masukan primer dalam buku alamat Anda.
You have not set a primary billing address.,Anda belum mencantumkan alamat surat menyurat anda.
You have not set a primary shipping address.,Anda belum mencantumkan alamat surat menyurat anda.
You have placed no orders yet.,Anda masih belum menempatkan pesanan.
You have placed no products yet.,Anda masih belum menempatkan produk.
You're now Logged Out,Anda sekarang sudah keluar
Your account balance is: %s,Saldo rekening Anda adalah: %s
ZIP,ZIP
ZIP/Post Code,Kode Pos
ZIP/Postal Code,Kode Pos
Zip/Postal Code,Kode Pos
n/a,n/n
or,atau
